_id,ltable_ID,rtable_ID,ltable_Title,ltable_Developer,ltable_Publisher,ltable_Platform,ltable_Genre,ltable_Rating,ltable_ReleaseDate,ltable_CleanRDate,rtable_Title,rtable_Developer,rtable_Publisher,rtable_Platform,rtable_Genre,rtable_Rating,rtable_ReleaseDate,rtable_CleanRDate,gold_label
185178,a1615,b1642,Dead or Alive,Team Ninja,Tecmo|SCEE,Arcade Games|PlayStation|Saturn,3D|Action|Fighting,7.7,1996,1996-01-01,Dead or Alive Xtreme 3: Fortune,Team Ninja,Koei Tecmo,PlayStation 4|PlayStation Vita,Sports,7.3,,,0
619238,a5873,b5546,Realms of the Haunting,Gremlin Interactive,Interplay|KISS Ltd.,PC,Action|Adventure|Survival|3D,8.6,31 Dec 1997,1997-12-31,Realms of the Haunting,Gremlin Interactive,Gremlin Interactive|Interplay|KISS|Funbox Media,PC,First-Person|Point-and-Click|Action|Adventure|Shooter|Survival|Survival Horror,7.5,31 December 1996,1996-12-31,1
500097,a4342,b4388,Metal Dungeon,Panther Software,Panther Software|Xicat Interactive,Xbox,Action|Role-Playing,4.7,15 Dec 2002,2002-12-15,Metal Slug 6,SNK Playmore,Sega|SNK Playmore,Arcade|PlayStation 2|PlayStation 4|PSP|Wii,Run and Gun,7.7,,,0
358077,a1266,b3134,Color Guardians,Fair Play Labs,Niffler Ltd|Fair Play Labs|CrossFunction,Macintosh|PC|PlayStation 4|PlayStation Vita,3D|Action|Platformer,5.1,12 May 2015,2015-05-12,Halo 5: Guardians,343 Industries,Microsoft Studios,Xbox One,First-Person|Shooter,7.7,27 October 2015,2015-10-27,0
381108,a3284,b3315,Hogs of War,Infogrames|Infogrames Sheffield,Infogrames|ak tronic|Alternative Software|Zoo Digital Publishing|SCEA,PC|PlayStation,Turn-Based|Strategy,8.4,5 Sep 2000,2000-09-05,Hogs of War,Infogrames Studios|Sheffield House,Infogrames,PlayStation,Turn-Based Tactics,7.7,05 August 2000,2000-08-05,1
659691,a6265,b5940,Scurge: Hive,Orbital Media|Inc.,SouthPeak Games,DS|Game Boy Advance,Action|Adventure,7.3,31 Oct 2006,2006-10-31,Scurge: Hive,Orbital Media,SouthPeak Interactive,Game Boy Advance|Nintendo DS,Action|Adventure,6.5,24 October 2006,2006-10-24,1
419948,a861,b3722,Bonk 3: Bonk's Big Adventure,Hudson,Turbo Technologies|Inc.|Hudson|Hudson Soft|D4 Enterprise|Konami,Turbo CD|TurboGrafx-16,Action|Platformer|2D,7.7,1993,1993-01-01,Kirby's Adventure,HAL Laboratory,Nintendo,Emulated|NES|Nintendo 3DS|Wii|Wii U,,7.9,01 May 1993,1993-05-01,0
918767,a7665,b7738,The Shield: The Game,Point of View,Aspyr,PC|PlayStation 2,Shooter|Third-Person|3D|Action,5.2,9 Jan 2007,2007-01-09,Transformers: The Game,Traveller,Activision,PC|PlayStation 2|PSP|Wii|Xbox 360,Third-Person|Shooter,5.9,26 June 2007,2007-06-26,0
762492,a7040,b6642,Streets of Rage,M2|Sega|Biox,Sega|Samsung|Tec Toy,3DS|Android|GameGear|Genesis|iOS (iPhone/iPad)|PC|Sega Master System,2D|Beat-'Em-Up|Action,8.3,1991,1991-01-01,Streets of Rage,Sega AM7|MNM Software,Sega,Nintendo 3DS|PC|PlayStation 3|Sega Game Gear|Sega Master System|Sega Mega Drive/Genesis|Wii|Xbox 360,Beat 'em Up,7.7,September 1991,1991-09-01,1
931885,a4294,b7876,Mega Man Legacy Collection,Digital Eclipse,Capcom,3DS|PC|PlayStation 4|Xbox One,Compilation,8.3,25 Aug 2015,2015-08-25,Uncharted: The Nathan Drake Collection,Bluepoint Games,Sony Computer Entertainment,PlayStation 4,Third-Person|Action|Adventure,8.8,09 October 2015,2015-10-09,0
692063,a6550,b6201,SkyDrift,Digital Reality,Kalypso|Digital Reality,PC|PlayStation 3|Xbox 360,Driving/Racing|Arcade,7.4,6 Sep 2011,2011-09-06,SkyDrift,Digital Reality,Digital Reality,PC|Xbox 360,Action|Racing,7.1,07 September 2011,2011-09-07,1
941855,a2417,b7998,F24: Stealth Fighter,Skyworks Technologies,Majesco Games|Eidos Interactive,DS|Game Boy Advance,Simulation|Flight,3.9,13 Feb 2007,2007-02-13,Virtua Fighter 5,Sega-AM2,Sega,PlayStation 3|Xbox 360,Fighting,7.5,20 February 2007,2007-02-20,0
229441,a1956,b2002,Dragon Age: Inquisition,BioWare|Electronic Arts,BioWare|Electronic Arts,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Role-Playing|Action|Third-Person|Adventure|3D,8.0,18 Nov 2014,2014-11-18,Dragon Ball Z: Hyper Dimension,TOSE,Bandai,Super Nintendo,Fighting|Action,7.8,,,0
827466,a1767,b7028,Devil May Cry HD Collection,Pipeworks Software|Inc.,Capcom,PC|PlayStation 3|PlayStation 4|Xbox 360|Xbox One,Compilation,8.4,29 Mar 2012,2012-03-29,The Basement Collection,Edmund McMillen,Valve Corporation,PC,Adventure|Platform|Strategy,7.0,31 August 2012,2012-08-31,0
445067,a3927,b3924,LittleBigPlanet 3,Sumo Digital,SCEE|SCEA|SCEI|SCE Australia,PlayStation 3|PlayStation 4,2D|Platformer|Action,7.4,18 Nov 2014,2014-11-18,LittleBigPlanet 3,Sumo Digital|XDev Europe,Sony Computer Entertainment,PlayStation 3|PlayStation 4,Platform|Puzzle,6.8,18 November 2014,2014-11-18,1
808766,a3139,b6897,Hand of Fate,Defiant Development,Defiant Development,Linux|Macintosh|PC|PlayStation 4|Xbox One,Trivia/Board Game,7.5,7 Jul 2014,2014-07-07,Tales of Hearts,Namco Tales Studio,Namco Bandai,Nintendo DS,Role-Playing,7.8,,,0
968092,a2599,b8229,Final Fantasy XV,Square Enix,Square Enix|Koch Media,PC|PlayStation 4|Xbox One,Action|Role-Playing,7.7,29 Nov 2016,2016-11-29,World of Final Fantasy,Square Enix,Square Enix,PC|PlayStation 4|PlayStation Vita,Third-Person|Top-Down|Role-Playing,7.8,25 October 2016,2016-10-25,0
404638,a135,b3617,Affordable Space Adventures,KnapNok Games,KnapNok Games|Rainy Frog,Wii U,Shoot-'Em-Up|Action|2D,7.8,9 Apr 2015,2015-04-09,Kerbal Space Program,Squad,Squad,PC,Simulation,8.6,27 April 2015,2015-04-27,0
785238,a7119,b6765,Super Mario 3D Land,Nintendo,Nintendo,3DS,3D|Platformer|Action,8.6,13 Nov 2011,2011-11-13,Super Monkey Ball 3D,Dimps,Sega,Nintendo 3DS,Party,5.8,27 March 2011,2011-03-27,0
93981,a833,b866,Bodycount (2011),Guildford Studio,Codemasters,PlayStation 3|Xbox 360,First-Person|Shooter|3D|Action,5.0,30 Aug 2011,2011-08-30,Bodycount,Guildford Studio,Codemasters,PlayStation 3|Xbox 360,First-person shooter,5.2,30 August 2011,2011-08-30,1
122108,a1051,b1091,Captain Toad: Treasure Tracker,Nintendo EAD Tokyo,Nintendo,3DS|Nintendo Switch|Wii U,3D|Action|Platformer,8.1,5 Dec 2014,2014-12-05,Captain Morgane and the Golden Turtle,Wizarbox,Reef Entertainment,PC|PlayStation 3,Adventure,6.5,,,0
613678,a6296,b5483,Sega GT Online,Wow Entertainment,Sega,Xbox,Driving/Racing|Simulation,7.2,27 Jan 2004,2004-01-27,Ragnarok Online,GRAVITY,GRAVITY,PC,Massively Multiplayer|Role-Playing,8.0,01 June 2003,2003-06-01,0
945009,a8691,b8036,WWE SmackDown vs. Raw 2010,Yuke's|THQ Wireless,THQ|THQ Wireless,DS|iOS (iPhone/iPad)|Mobile|PlayStation 2|PlayStation 3|PSP|Wii|Xbox 360,Wrestling|Action|Fighting,8.2,20 Oct 2009,2009-10-20,WWE SmackDown vs. Raw 2009,Yuke's|TOSE (Nintendo DS),THQ,Nintendo DS|PlayStation 2|PlayStation 3|Xbox 360,Fighting,6.9,09 November 2008,2008-11-09,0
517591,a4476,b4512,Mister Mosquito,Zoom,SCEI|Eidos Interactive,PlayStation 2,Shooter|Third-Person|3D|Action,7.1,12 Mar 2002,2002-03-12,Mister Mosquito,Zoom,JP: Sony Computer Entertainment|NA/PAL: Eidos Interactive,PlayStation 2,Third-Person|Action|Simulation,5.7,13 March 2002,2002-03-13,1
294782,a2567,b2555,Final Fantasy Crystal Chronicles: The Crystal Bearers,Square Enix,Square Enix,Wii,Action|Role-Playing,7.3,26 Dec 2009,2009-12-26,Final Fantasy IV: The After Years,Matrix Software|Square Enix,,Android|iOS|PC|PlayStation Vita|PSP|Wii,Role-Playing,7.0,01 June 2009,2009-06-01,0
910270,a7918,b7643,Tomb Raider III: Adventures of Lara Croft,Core Design Ltd.,Aspyr|Square Enix|Eidos Interactive|SoftKey|SCEA,Macintosh|PC|PlayStation,Adventure|Action,7.8,21 Nov 1998,1998-11-21,Tomb Raider: The Last Revelation,Core Design,Eidos Interactive,Dreamcast|PC|PlayStation,,7.1,31 October 1999,1999-10-31,0
203131,a1823,b1819,Disciples II: Dark Prophecy,Strategy First,Strategy First|Mindscape Inc.,PC,Strategy|Turn-Based,8.4,22 Jan 2002,2002-01-22,Disciples II: Dark Prophecy,Strategy First,Infogrames|Stardock,PC,Fantasy turn-based strategy,7.0,24 January 2002,2002-01-24,1
924644,a3633,b7811,Karateka (2012),Liquid Entertainment,Karateka LLC|D3Publisher,iOS (iPhone/iPad)|PC|PlayStation 3|Wii U|Xbox 360,Action,5.9,7 Nov 2012,2012-11-07,Twisted Metal (2012),Eat Sleep Play,Sony Computer Entertainment,PlayStation 3,Car Combat,6.6,14 February 2012,2012-02-14,0
730770,a6903,b6523,Star Wars Battlefront: Renegade Squadron,Rebellion,LucasArts,PSP,Action|Shooter|Third-Person|3D,8.2,9 Oct 2007,2007-10-09,Star Wars Battlefront: Renegade Squadron,Rebellion Developments,LucasArts,PSP,Third-Person Shooter,6.3,09 October 2007,2007-10-09,1
